Date,Content
2020-05-18,"Panasonic sees strong demand from Tesla, in talks to expand Nevada battery plant "
2020-05-18,"Panasonic sees strong demand from Tesla, in talks to expand Nevada battery plant "
2020-05-18,"Panasonic annual profit slides, but Tesla battery venture logs second quarterly gain "
2020-05-16,"Tesla’s ‘million-mile battery’ has the potential to bring the cost of electric vehicles in line with gasoline models, and allow EV batteries to have second and third lives in the electric power grid "
2020-05-16,California officials reject subsidies for Musk's SpaceX over Tesla spat 
2020-05-16,Here’s how Tesla’s new secret battery could finally bring the cost of electric vehicles in line with gasoline models. #explained 
2020-05-16,California officials reject subsidies for Musk's SpaceX over Tesla spat 
2020-05-16,Tesla's secret batteries aim to rework the math for electric cars and the grid 
2020-05-15,California officials reject subsidies for Musk's SpaceX over Tesla spat 
2020-05-15,"Electric car maker Tesla plans to introduce a new low-cost, long-life battery in its Model 3 sedan, that it expects will bring the cost of electric vehicles in line with gasoline models "
2020-05-14,Exclusive: Tesla's secret batteries aim to rework the math for electric cars and the grid 
2020-05-14,How Tesla tapped a tiny Canadian lab for battery breakthroughs 
2020-05-14,Exclusive: Tesla's secret batteries aim to rework the math for electric cars and the grid 
2020-05-14,How Tesla tapped a tiny Canadian lab for battery breakthroughs 
2020-05-14,Exclusive: Tesla's secret batteries aim to rework the math for electric cars and the grid 
2020-05-14,Tesla starts building Long Range Model 3 cars at China plant 
2020-05-14,Tesla and California officials have reached a deal to reopen the carmaker’s sole U.S. plant as early as next week 
2020-05-14,"Tesla, California county reach deal to reopen U.S. plant next week "
2020-05-13,"Tesla and California officials have resolved their acrimonious clash over safety precautions at the carmaker’s sole U.S. plant, allowing it to reopen as early as next week "
2020-05-13,"Tesla, California county reach deal to reopen U.S. plant next week "
2020-05-13,Tesla's California fight heats up competition for jobs 
2020-05-13,Tesla's California fight heats up competition for jobs 
2020-05-13,Elon Musk and Texas Governor Greg Abbott talk about potential Tesla move to Lone Star state 
2020-05-13,Elon Musk and Texas Governor Greg Abbott talk about potential Tesla move to Lone Star state 
2020-05-13,"Workers returned to Tesla’s factory in Fremont, California on Tuesday, some masked and some not, as the automaker feuds with local officials over reopening "
2020-05-13,"Musk, Texas governor talk about potential Tesla move to Lone Star state "
2020-05-13,"At Tesla’s Fremont factory in California, previously deserted employee parking lots were packed with cars on Tuesday and a dozen workers were seen outside the factory as President Trump urged that the carmaker be allowed to reopen "
2020-05-12,"Trump urged that Tesla be allowed to reopen its electric vehicle assembly plant in California, joining the carmaker’s CEO Elon Musk’s bid to defy county officials that have ordered it to remain closed "
2020-05-12,China's Tesla wannabes risk running out of road in virus-stricken times 
2020-05-12,Trump urges California to allow Tesla to reopen its electric vehicle assembly plan 
2020-05-12,"Tesla CEO Elon Musk said production was resuming at the automaker’s sole U.S. vehicle factory, in California, defying an order to stay closed and saying if anyone had to be arrested it should be him "
2020-05-12,China's Tesla wannabes risk running out of road in virus-stricken times 
2020-05-12,"‘If anyone is arrested, I ask that it only be me,’ CEO Elon Musk tweeted as Tesla resumes production at its factory in California in defiance of a county order "
2020-05-12,"Tesla Chief Executive Elon Musk says production resuming at the automaker’s sole U.S. vehicle factory in California, defying an order to stay closed "
2020-05-12,"Tesla’s Chief Executive Elon Musk said production was resuming at the automaker's California factory, defying an order to stay closed and saying if anyone had to be arrested it should be him "
2020-05-12,"Tesla Chief Executive Elon Musk says production resuming at the automaker’s sole U.S. vehicle factory in California, defying an order to stay closed "
2020-05-12,Tesla's Musk says ready for arrest as he reopens California plant against local order 
2020-05-12,Tesla's Musk says ready for arrest as he reopens California plant against local order 
2020-05-11,Tesla's Musk says ready for arrest as he reopens California plant against local order 
2020-05-11,California should do whatever's needed to help Tesla reopen car factory: Mnuchin 
2020-05-11,German minister: Don't see coronavirus causing big delays to Tesla plant near Berlin 
2020-05-11,German minister: Don't see coronavirus causing big delays to Tesla plant near Berlin 
2020-05-10,Elon Musk tweeted that Tesla will move out of California immediately and move its headquarters and future programs to Texas or Nevada amid a lockdown dispute 
2020-05-10,Elon Musk tweeted that Tesla will move its headquarters and future programs to Texas or Nevada from California after a dispute with health officials over the Coronavirus lockdown 
2020-05-09,"Amid lockdown dispute, Musk says he will move Tesla out of California "
2020-05-09,"Amid lockdown dispute, Musk says he will move Tesla out of California "
2020-05-08,Tesla has not received 'green light' to resume production: California county health official 
2020-05-08,Tesla aims to restart Fremont plant on Friday 
2020-05-08,Tesla aims to restart Fremont plant on Friday 
2020-05-08,Tesla aims to restart Fremont plant as soon as Friday: Bloomberg 
2020-05-08,California sets rules to reopen manufacturing; Tesla's Musk cheers 
2020-05-08,"Tesla's Musk delays release of Roadster sports car, repeats coronavirus lockdown criticism "
2020-05-08,California sets rules to reopen manufacturing; Tesla's Musk cheers 
2020-05-07,"Tesla's Musk delays release of Roadster sports car, repeats coronavirus lockdown criticism "
2020-05-07,"Tesla's Musk delays release of Roadster sports car, repeats coronavirus lockdown criticism "
2020-05-05,Tesla CEO Elon Musk appeared to qualify for a $700 million payday after the carmaker's stock price hit the target level 
2020-05-05,Tesla CEO Elon Musk might be in line for a big payday after a jump in the company's stock price lifted its six-month average value to just over $100 billion 
2020-05-05,Tesla stock rise appears to qualify CEO Musk for $700 million payday 
2020-05-04,Tesla stock rise appears to qualify CEO Musk for $700 million payday 
2020-05-03,Tesla applies to become UK electricity provider: The Telegraph 
2020-05-02,Tesla applies to become UK electricity provider: The Telegraph 
2020-05-02,Tesla to extend furlough for some employees by another week: internal email 
2020-05-02,Tesla to extend furlough for some employees by another week: internal email 
2020-05-01,Shares of Tesla tumbled 9% after CEO Elon Musk tweeted that the electric carmaker’s high-flying stock was overly expensive 
2020-05-01,Shares of Tesla tumbled 10% on Friday following a tweet from CEO @elonmusk's Twitter account that the  carmaker’s recently high-flying stock is overly expensive 
2020-05-01,Shares of Tesla tumbled following a tweet from Chief Executive Elon Musk’s Twitter account that the electric car maker’s recently high-flying stock is overly expensive 
2020-05-01,Tesla tumbles after tweet from Musk account saying stock too high 
2020-05-01,Tesla cuts price for China-made Model 3 cars by 10% to qualify for subsidies 
2020-05-01,Tesla cuts price for China-made Model 3 cars by 10% to qualify for subsidies 
2020-05-01,"Mark Zuckerberg has given the global lockdown measures a thumbs up as Facebook usage skyrockets, while Tesla’s Elon Musk likened stay-at-home orders to forcible imprisonment "
2020-04-30,Wall Street sidesteps Musk lockdown rant as Tesla numbers improve 
2020-04-30,"Elon Musk and Mark Zuckerberg offer different views on the lockdown measures, with Facebook’s Zuckerberg endorsing the measures while Tesla’s Musk called them ‘fascist’ "
2020-04-30,Wall Street sidesteps Musk lockdown rant as Tesla numbers improve 
2020-04-30,"Tesla founder Elon Musk said stay-at-home orders are a kind of house arrest, even 'fascist'. Facebook chief Mark Zuckerberg has a very different take though "
2020-04-30,"Clash of tech titans: Elon Musk and Mark Zuckerberg offered dueling views on lockdown measures designed to slow the spread of the coronavirus, with Facebook’s Zuckerberg endorsing the measures while Tesla’s Musk condemned them as anti-democratic "
2020-04-30,Tesla's Elon Musk calling coronavirus lockdowns 'fascist' overshadows profitable quarter 
2020-04-30,Elon Musk used Tesla's earnings call to share some strong opinions about stay-at-home orders in the U.S. 
2020-04-29,Tesla's profit streak not derailed by coronavirus as auto industry braces for losses 
2020-04-29,Corona what? Tesla retail investors appear unfazed by virus impact 
2020-04-29,Corona what? Tesla retail investors appear unfazed by virus impact 
2020-04-28,"Tesla's CEO Elon Musk is on the cusp of a roughly $750 million payday as the electric carmaker’s stock recovers from a slump caused by the coronavirus, which led the company to close its factories and furlough workers "
2020-04-28,Tesla's Musk nears $750 million options payday ahead of results 
2020-04-27,Tesla drops plan to recall some workers to California plant this week: Bloomberg News 
2020-04-26,Tesla is calling some workers back to California factory: Bloomberg News 
2020-04-26,Tesla is calling some workers back to California factory: Bloomberg News 
2020-04-24,Tesla's China-made Model 3 prices rise after EV subsidies cut 
2020-04-24,"On @Breakingviews - Tesla gets board street cred it sorely needs, writes @AntonyMCurrie: "
2020-04-24,Tesla raises China-made #Model3 prices after authorities cut subsidies on electric vehicles in the world’s biggest auto market 
2020-04-24,Tesla raises China-made Model 3 prices after EV subsidies cut 
2020-04-16,"Tesla, Musk must face shareholder lawsuit over going-private tweet "
2020-04-16,"Tesla, Musk must face shareholder lawsuit over going-private tweet "
2020-04-15,Tesla shares extend rally after China registration surge and nod from Goldman 
2020-04-15,Tesla must face shareholder lawsuit over Musk's going-private tweet 
2020-04-15,Tesla shares extend rally after China registration surge and nod from Goldman 
2020-04-15,Tesla's China car registrations surge in March as Shanghai factory back up 
2020-04-15,U.S. self-driving car startup Zoox agrees to settle lawsuit with Tesla 
2020-04-15,Tesla's China car registrations surge in March as Shanghai factory back up 
2020-04-15,U.S. self-driving car startup Zoox agrees to settle lawsuit with Tesla 
2020-04-14,Tesla surges 28% in two days as traders look beyond coronavirus disruption 
2020-04-14,Tesla surges 28% in two days as traders look beyond coronavirus disruption 
2020-04-10,"U.S. electric vehicle maker Tesla expands locally made line-up, blunting trade war impact "
2020-04-10,Tesla starts selling two new locally made Model 3 variants in China 
2020-04-09,"Tesla is cutting salaries and furloughing non-essential workers, saying the decisions were part of a broader effort to manage costs and achieve long-term plans "
2020-04-09,Tesla told employees it will furlough all non-essential workers and start implementing salary cuts during a shut down of its U.S. production facilities 
2020-04-08,Tesla became the latest U.S. car maker to announce job cuts and said it’s cutting salaries for all employees and furloughing non-essential workers 
2020-04-08,Tesla is furloughing non-essential employees and cutting salaries as production remains suspended at its San Francisco Bay Area and New York facilities 
2020-04-08,Tesla to furlough all non-essential workers and implement salary cuts during a shut down of its U.S. production facilities because of the coronavirus outbreak 
2020-04-08,Tesla to furlough all non-essential workers and implement salary cuts during a shut down of its U.S. production facilities because of the coronavirus outbreak 
2020-04-08,Tesla to furlough all non-essential workers and implement salary cuts during a shut down of its U.S. production facilities because of the coronavirus outbreak 
2020-04-06,Tesla shows its engineers working on a ventilator prototype made by using existing Tesla car parts 
2020-04-06,Tesla engineers show the prototype ventilators being built by the company using Tesla car parts 
2020-04-06,Tesla engineers show ventilator prototype on YouTube 
2020-04-06,Tesla engineers show ventilator prototype on YouTube 
2020-04-04,"Tesla cuts contractors from California, Nevada factories: CNBC "
2020-04-04,"Tesla cuts contractors from California, Nevada factories: CNBC "
2020-04-02,'Dear Elon': Ukraine takes up Tesla's ventilator offer via Twitter 
2020-04-02,'Dear Elon': Ukraine takes up Tesla's ventilator offer via Twitter 
2020-04-01,Tesla plans to supply FDA-approved ventilators free of cost: Musk 
2020-03-31,Tesla's Chief Executive Elon Musk said the company has extra FDA-approved ventilators that can be shipped free of cost to hospitals within regions where the electric carmaker delivers 
2020-03-31,Tesla plans to supply FDA-approved ventilators free of cost: Musk 
2020-03-27,Tesla to slash on-site staff at Nevada factory by 75% due to virus: county manager 
2020-03-27,Tesla to slash on-site staff at Nevada factory by 75% due to virus: county manager 
2020-03-27,Two Tesla employees test positive for coronavirus: company email 
2020-03-26,Two Tesla employees test positive for coronavirus: company email 
2020-03-26,Two Tesla employees test positive for coronavirus: Business Insider 
2020-03-26,Tesla to reopen New York plant 'as soon as humanly possible' to make ventilators: Musk 
2020-03-25,Tesla to reopen New York plant 'as soon as humanly possible' to make ventilators: Musk 
2020-03-24,Tesla CEO says bought ventilators in China for U.S 
2020-03-24,Tesla CEO says bought ventilators in China for U.S 
2020-03-21,Panasonic to suspend battery production at Tesla joint venture in Nevada due to coronavirus 
2020-03-21,Panasonic to suspend battery production at Tesla joint venture in Nevada due to coronavirus 
2020-03-20,Tesla's China car registrations fall 35% month-on-month in February 
2020-03-19,"Corona Capital: From bullish financiers to China’s Tesla tipping, here is @Breakingviews' daily column covering pandemic-related insights that you might have missed "
2020-03-19,"Hundreds of Twitter users welcomed an offer by Tesla’s chief executive, Elon Musk, to make ventilators for coronavirus sufferers, after the United States appealed for donations of respirator masks to combat a shortage. "
2020-03-19,"From @Breakingviews - Corona Capital: Overconfident financiers, China’s Tesla tipping and Lufthansa charts bailout path "
2020-03-19,Tesla's Musk offers to make ventilators amid shortage in coronavirus battle 
2020-03-19,Tesla's Musk offers to make ventilators amid shortage in coronavirus battle 
2020-03-19,"Tesla to limit workers at California factory with virus lockdown order, county says "
2020-03-19,Tesla prepares to reduce staff by 75% at California plant: Bloomberg News 
2020-03-18,Tesla's California factory operating despite coronavirus lockdown order: witnesses 
2020-03-18,Tesla's California factory operating despite coronavirus lockdown order: witnesses 
2020-03-18,Japan's Sharp sues Tesla for patent infringement over network gear: source 
2020-03-17,Tesla's U.S. factory to stay open as coronavirus lockdown begins: report 
2020-03-17,Musk told Tesla employees in memo to stay home if unwell: sources 
2020-03-17,Tesla's U.S. factory to stay open as coronavirus lockdown begins: report 
2020-03-17,Musk told Tesla employees in memo to stay home if unwell: sources 
2020-03-17,Tesla's U.S. factory to stay open as coronavirus lockdown begins: report 
2020-03-13,"Tesla CEO Elon Musk's expected defense of the $2.2 billion SolarCity deal in court was postponed on Friday from its expected Monday start, due to the #coronavirus outbreak "
2020-03-13,"Tesla CEO Elon Musk's trial relating to the purchase of SolarCity in 2016, due in court next week, has been postponed due to #coronavirus "
2020-03-13,Tesla chief Elon Musk's trial postponed due to coronavirus 
2020-03-13,"Outspoken Tesla chief Elon Musk faces $1 billion trial, test of temperament "
2020-03-13,"Outspoken Tesla chief Elon Musk faces $1 billion trial, test of temperament "
2020-03-11,China says it has asked Tesla to be consistent in its Shanghai-made cars after complaints from customers that the carmaker is using less advanced chips in some models 
2020-03-11,"Tesla scouting central U.S. for new factory, Musk says "
2020-03-11,Customers in China have complained of Tesla using less advanced chips in its Shanghai-made Model 3 sedans 
2020-03-10,China has asked Tesla to be consistent in its car production after some buyers complained of less advanced chips being used in its Shanghai models 
2020-03-10,China has urged Tesla to keep its China-made cars consistent after some customers complained that the company was using less advanced chips in some Model 3 sedans 
2020-03-10,China urges Tesla to keep products consistent as buyers complain about computers 
2020-03-10,Tesla plans to expand car parts production capacity in Shanghai: government document 
2020-03-08,Top Tesla investor says Tesla is 'better run' after leadership shuffle - FT 
2020-03-07,Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' 
2020-03-06,Tesla CEO Elon Musk tweets that 'coronavirus panic is dumb' 
2020-03-06,Tesla wins approval to sell longer-range China-made Model 3 vehicles 
2020-03-04,GM to tout its electric vehicles to investors swooning over Tesla 
2020-03-04,GM to tout its electric vehicles to investors swooning over Tesla 
2020-03-03,GM to tout its electric vehicles to investors swooning over Tesla 
2020-02-27,Tesla shares slump as coronavirus hits China car registrations 
2020-02-27,"Panasonic said it is exiting solar cell production at Tesla's New York plant, as the Japanese electronics company ramps up efforts to divest unprofitable businesses "
2020-02-27,"Japan's Panasonic said it is pulling out of solar cell production at Tesla’s New York plant, raising uncertainty over the U.S. firm's struggling solar business "
2020-02-26,Tesla and Panasonic are ending their partnership to produce solar cells at the electric vehicle maker's New York plant  
2020-02-26,"Panasonic said it would exit solar cell production at Tesla's New York plant, the latest sign of the U.S. electric vehicle maker's fraying relationship with its Japanese partner "
2020-02-26,Panasonic to exit solar production at Tesla's New York plant as partnership frays 
2020-02-26,Panasonic poised to withdraw from solar cell production at Tesla's NY plant: sources 
2020-02-26,Tesla and U.S. regulators strongly criticized over role of Autopilot in crash 
2020-02-25,Tesla and U.S. regulators strongly criticized over role of Autopilot in crash 
2020-02-25,"NTSB faults Tesla, U.S. regulators in deadly 2018 Autopilot crash "
2020-02-25,U.S. safety board to issue new recommendations in probe of fatal Tesla Autopilot crash 
2020-02-22,Tesla gets approval from a German court to continue to clear a forest near Berlin to build its first European car and battery factory 
2020-02-22,"A German court gave Tesla the green light to proceed to clear a forest near Berlin to build its first European factory, after the company faced a battle with environmentalists "
2020-02-21,Tesla resumes tree cutting in Germany to build Gigafactory 
2020-02-21,"Tesla got approval from a German court to continue to cut down a forest near Berlin to build its first European car and battery factory, in a defeat for local environmental activists "
2020-02-21,Tesla resumes tree cutting in Germany to build Gigafactory 
2020-02-21,Tesla has won a battle against environmentalists over its decision to cut down a German forest to make space for its first European factory 
2020-02-21,Tesla gets court approval to clear forest for German Gigafactory 
2020-02-21,Tesla resumes tree cutting in Germany to build Gigafactory 
2020-02-21,Court allows Tesla to clear forest for German Gigafactory 
2020-02-20,Court allows Tesla to clear forest for German Gigafactory 
2020-02-18,Exclusive: Tesla in talks to use CATL's cobalt-free batteries in China-made cars - sources 
2020-02-18,"EXCLUSIVE: Tesla in talks to use batteries from CATL that contain no cobalt, one of the most expensive metals in electric vehicle batteries, in cars made at its China plant - sources "
2020-02-18,"EXCLUSIVE: Tesla in talks to use batteries from CATL that contain no cobalt, one of the most expensive metals in electric vehicle batteries, in cars made at its China plant - sources "
2020-02-16,Tesla ordered by German court to stop cutting down trees for Gigafactory 
2020-02-16,Tesla ordered by German court to stop cutting down trees for Gigafactory 
2020-02-15,"Bridgewater, Viking among big hedge funds that added Tesla in fourth quarter before rally "
2020-02-14,"Bridgewater, Viking among big hedge funds that added Tesla in fourth quarter before rally "
2020-02-14,Tesla seeks to tap into a stock surge with a $2 billion share sale 
2020-02-14,"National Securities’ @ArthurHoganIII dissects Tesla’s astronomical rise, coronavirus fears and more in interview with @freddiethekat "
2020-02-14,Tesla’s shares have been on a wild ride this year and are up about 80%. National Securities’ @ArthurHoganIII says it is not the time to buy in because the stock has gotten ahead of itself 
2020-02-14,"National Securities’ @ArthurHoganIII says Tesla, whose shares are up nearly 80% since the beginning of 2020, has probably gotten ahead of itself "
2020-02-14,Tesla plans a $2 billion offering amid a stock boom despite CEO Elon Musk telling investors that the company didn't need Wall Street's help 
2020-02-13,"Tesla launches a $2 billion stock offering, a month after CEO Elon Musk said ‘it doesn’t make sense to raise money’ "
2020-02-13,‘Not for the faint of heart’: National Securities’ @ArthurHoganIII talks about the astronomical rise of Tesla’s shares with @freddiethekat 
2020-02-13,Tesla seeks to tap into stock surge with $2 billion share sale 
2020-02-13,"Tesla announced its plan to raise $2 billion in a stock offering, cashing in on surging share prices over the past few months "
2020-02-13,Tesla seeks to tap into stock surge with $2 billion share sale 
2020-02-13,Tesla seeks to tap into stock surge with $2 billion share sale 
2020-02-13,Tesla seeks to raise $2 billion through stock offering 
2020-02-13,"Tesla is recalling 15,000 Model X SUVs in North America because of a power steering issue that could increase the risk of a crash "
2020-02-13,Tesla seeks approval to build longer range Model 3s in China 
2020-02-13,Tesla seeks approval to build longer range Model 3s in China 
2020-02-13,"Tesla recalls 15,000 Model X SUVs for power steering issue in North America "
2020-02-13,"Charlie Munger praises China, laments dying newspapers, won't buy or short Tesla "
2020-02-12,"Tesla recalls 15,000 Model X SUVs for power steering issue in North America "
2020-02-11,Driver in fatal 2018 Tesla crash reported prior 'Autopilot' issue 
2020-02-11,Driver in fatal 2018 Tesla crash reported prior 'Autopilot' issue 
2020-02-09,Viewsroom podcast: .@Breakingviews columnists discuss the Iowa caucus disaster and Tesla’s valuation spike. Listen on Spotify 
2020-02-09,Tesla can get support for German factory: Economy Minister 
2020-02-08,Tesla can get support for German factory: Economy Minister 
2020-02-08,Shanghai to help Tesla resume production amid coronavirus spread 
2020-02-08,Shanghai government to help Tesla resume production amid coronavirus epidemic 
2020-02-08,"Tesla Shanghai factory to resume production on Feb 10, authorities to assist: government official "
2020-02-07,Podcast from @Breakingviews: Columnists break down the disastrous Iowa caucuses and Tesla’s logic-defying valuation. Listen on Spotify: 
2020-02-07,"Tesla's stupendous rally in recent months has given shareholders something to cheer about, cost short sellers billions of dollars and vindicated legions of retail investors who have long adored Elon Musk’s company "
2020-02-07,"Tesla's stupendous rally in recent months has given shareholders something to cheer about, cost short sellers billions of dollars and vindicated legions of retail investors who have long adored Elon Musk’s company "
2020-02-07,"Tesla's stupendous rally in recent months has given shareholders something to cheer about, cost short sellers billions of dollars and vindicated legions of retail investors who have long adored Elon Musk’s company "
2020-02-05,Tesla tumbles 17% as electrifying rally loses power 
2020-02-05,"With Tesla stock envy, GM hopes to sell investors on its EV, tech future "
2020-02-05,"With Tesla stock envy, GM hopes to sell investors on its EV, tech future "
2020-02-05,"The dizzying rise of Tesla’s shares isn’t emblematic of a broader ‘mania’ in the markets, but reward for the automaker turning into a mainstream company from a science project, feels DataTrek Research co-founder Nick Colas in chat with @freddiethekat "
2020-02-05,"With Tesla stock envy, GM hopes to sell investors on its EV, tech future "
2020-02-05,WATCH: Decoding the return of volatility and the Tesla ‘mania’ – @freddiethekat in conversation with DataTrek Research co-founder Nick Colas 
2020-02-05,Musk's Tesla stake worth $30 billion after electrifying stock surge 
2020-02-05,"Tesla rally fueled by fear of missing out, not short squeeze - investors "
2020-02-05,"Shares of Tesla surged the $900 mark, partly fueled by Panasonic announcing that the battery venture it has with Tesla turned profitable for the first time. The price rally more than doubled the company’s market value since the start of the year "
2020-02-05,‘It has gone from being a science project to a mainstream company’ – DataTrek Research co-founder Nick Colas weighs in on the Tesla ‘mania’ in chat with @freddiethekat 
2020-02-05,Musk's Tesla stake worth $30 billion after electrifying stock surge 
2020-02-05,"Tesla rally fueled by fear of missing out, not short squeeze - investors "
2020-02-05,Tesla shares soared to $900 for the first time as investors are betting Tesla is way ahead of the competition when it comes to battery technology for electric vehicles. More here: 
2020-02-04,"Shares of Tesla surged to hit the $900 mark, extending a rally that has more than doubled the company’s market value since the start of the year as more investors bet on Chief Executive Elon Musk’s vision "
2020-02-04,Tesla continued its record run on Wall Street as optimism surrounding its electric vehicle battery technology pushed the stock above $900 a share for the first time 
2020-02-04,"Another day, another record: Tesla shares hit $900 "
2020-02-03,Panasonic posts 1st quarterly profit in U.S. battery business with Tesla 
2020-02-03,China's CATL signs battery supply agreement with Tesla 
2020-02-03,China's CATL signs battery supply agreement with Tesla 
2020-01-31,"Tesla directors settle, isolating Musk as SolarCity trial looms "
2020-01-30,"Tesla directors settle, isolating Musk as SolarCity trial looms "
2020-01-30,"Tesla directors settle, isolating Musk as SolarCity trial looms "
2020-01-30,"Tesla shares hit record after blowout results, strong delivery forecast "
2020-01-30,"Factbox: Tesla, Apple, Starbucks warn of virus hit; firms restrict travel, flights cancelled "
2020-01-30,"Tesla partners with LG Chem, CATL for battery supply "
2020-01-30,"Tesla took investors by surprise, posting its second-straight quarterly profit after delivering a record number of vehicles. Shares rose after its earnings release, hitting an all-time high and cracking the $600 mark for the first time "
2020-01-30,"Tesla and Microsoft topped Wall Street earnings expectations, while Facebook reported rising costs and expenses "
2020-01-29,Investors sound out Tesla ahead of earnings report 
2020-01-29,"Tesla extends profit run, promises record production, driving stock up 13% "
2020-01-29,"Tesla still has a long way to go before reaching the steady profits of rivals Porsche, BMW and Mercedes-Benz "
2020-01-29,Factbox: Electric vehicle subsidies under pressure in some Tesla core markets 
2020-01-29,"High expectations for Tesla, and a long way to go to match rivals' steady profit "
2020-01-28,"High expectations for Tesla, and a long way to go to match rivals' steady profit "
2020-01-27,Tesla's Musk seeks to allay water concerns at factory site after protests 
2020-01-26,Tesla's Musk seeks to allay water concerns at factory site after protests 
2020-01-26,Tesla's Musk seeks to allay water concerns at factory site after protests 
2020-01-25,U.S. senator slams Tesla's 'misleading' name for Autopilot driver assistance system 
2020-01-24,U.S. senator slams Tesla's 'misleading' name for Autopilot driver assistance system 
2020-01-24,Tesla touts safeguards as senator urges company to rebrand 'Autopilot' 
2020-01-23,Tesla overtakes Volkswagen as world's second most valuable carmaker 
2020-01-23,Tesla's German factory gets off to an explosive start 
2020-01-23,Tesla overtakes Volkswagen as world's second most valuable carmaker 
2020-01-23,Tesla's German factory gets off to an explosive start 
2020-01-23,Tesla overtakes Volkswagen as world's second most valuable carmaker 
2020-01-23,"Tesla reached a $100 billion market valuation for the first time, in a sign of Wall Street's confidence in an all-electric future "
2020-01-23,"Tesla raced past $100 billion in market valuation, making it the first publicly listed U.S. automaker to achieve that milestone "
2020-01-22,"Michigan, Tesla settle suit over direct vehicle sales "
2020-01-22,"Tesla's stock surge drives the electric car maker's valuation past the $100 billion mark, making it the first U.S. automaker to achieve that milestone "
2020-01-22,Tesla crossed $100 billion in market valuation for the first time in a stunning rally that has seen its stock more than double in the past three months 
2020-01-22,Tesla's furious rally pushes market value past $100 billion 
2020-01-22,"Michigan, Tesla settle suit over direct vehicle sales "
2020-01-22,Tesla crosses $100 billion stock market valuation in extended trading 
2020-01-22,"Michigan, Tesla reach agreement for direct car delivery: source "
2020-01-21,"Michigan, Tesla reach agreement for direct car sales: source "
2020-01-21,"Tesla rebuffs U.S. safety recall petition, says no unintended acceleration in vehicles "
2020-01-21,"Tesla rebuffs U.S. safety recall petition, says no unintended acceleration in vehicles "
2020-01-20,Tesla says no unintended acceleration in its vehicles 
2020-01-19,Tesla moves a step closer to opening first European factory with German property deal 
2020-01-19,Tesla moves a step closer to opening first European factory with German property deal 
2020-01-18,"""You're stealing our water"": Germans protest against Tesla gigafactory "
2020-01-18,"""You're stealing our water"": Germans protest against Tesla gigafactory "
2020-01-17,"U.S. federal safety regulators said it will look at sudden acceleration complaints involving 500,000 Tesla vehicles "
2020-01-17,"U.S. will look at sudden acceleration complaints involving 500,000 Tesla vehicles https://t.co/DkSeWouZDG

Follow @ReutersBiz for the latest business news "
2020-01-17,"U.S. federal safety regulators said it is investigating 500,000 Tesla vehicles over sudden unintended acceleration reports "
2020-01-17,"U.S. will look at sudden acceleration complaints involving 500,000 Tesla vehicles "
2020-01-17,From 'Made in China' to 'Designed in China': @Tesla plans to open a design and research center in Shanghai 
2020-01-17,"U.S. to review petition seeking formal defect probe into 500,000 Tesla vehicles "
2020-01-16,.@Tesla is seeking shift from 'Made in China' to 'Designed in China' 
2020-01-16,Tesla CEO Elon Musk plans to open a design and research center in China to achieve a shift from 'Made in China' to 'Designed in China' 
2020-01-16,".@Tesla plans to open a design and research center in China to make ‘Chinese-style’ vehicles, the company said in a recruitment notice on its official WeChat account "
2020-01-16,Tesla says it plans to open China design and research center 
2020-01-16,New Tesla registrations in California nearly halve in fourth quarter: data 
2020-01-16,Tesla says plans to open China design and research center 
2020-01-16,New Tesla registrations in California nearly halves in fourth quarter: data 
2020-01-16,New Tesla registrations in California nearly halves in fourth quarter: data 
2020-01-15,"Tesla CEO Elon Musk is coming close to earning the first $346 million tranche of options in a record-breaking pay package, after the electric vehicle maker's stock more than doubled in the last three months "
2020-01-15,"Shares of electric carmaker Tesla more than doubled in the past three months and if the stock keeps rising, it would unlock $346 million worth of stock options for CEO Elon Musk, the first payment of a ten-year performance-based deal signed in 2018 "
2020-01-15,"Tesla CEO Elon Musk is close to earning $346 million worth of stock options in a record-breaking pay package, after the electric vehicle maker's stock more than doubled in the last three months "
2020-01-14,U.S. agency to determine cause of 2018 fatal Tesla 'Autopilot' crash 
2020-01-14,"Tesla shares more than doubled in the past three months, and if the stock keeps rising, that would unlock $346 million worth of stock options for CEO Elon Musk "
2020-01-14,Musk nears $346 million payday as Tesla market value soars 
2020-01-14,U.S. agency to determine cause of 2018 fatal Tesla 'Autopilot' crash 
2020-01-14,Elon Musk nears $346 million payday as Tesla market value soars 
2020-01-14,Musk nears $346 million payday as Tesla market value soars 
2020-01-09,"Tesla stock worth more than GM, Ford combined "
2020-01-09,"Tesla shares fueled by a surprise third-quarter profit, progress at a new factory in China and better than expected car deliveries in the fourth quarter "
2020-01-09,"Tesla stock jumped nearly 5%, closing at a record $492.14 per share elevating its market capitalization to nearly $89 billion, or $2 billion larger than the sum of GM’s and Ford’s respective market caps of $50 billion and $37 billion "
2020-01-09,"Tesla shares are on fire. For the first time, Tesla's market value zooms past that of General Motors and Ford combined "
2020-01-09,"Trump, the bull run, Tesla jigs and more: Gerber Kawasaki's Ross Gerber joins @freddiethekat to dissect the markets "
2020-01-09,Tesla's market value zooms past that of GM and Ford - combined 
2020-01-08,Tesla's market value zooms past that of GM and Ford - combined 
