Date,Content
2020-09-29,"Tesla Chief Executive Officer Elon Musk plans to list SpaceX’s space internet venture, Starlink, several years in the future when revenue growth is smooth and predictable https://t.co/W7W4skVuhO"
2020-09-29,Shares of LG Chem rise after report of Tesla's interest in battery unit https://t.co/YW5JzQXvtI https://t.co/txuMyu201m
2020-09-29,Shares of LG Chem rise after report of Tesla's interest in battery unit https://t.co/tNexZC9cAb https://t.co/SlUyF7kQIl
2020-09-28,"Australia's Piedmont signs lithium ore supply deal with Tesla, shares surge https://t.co/jyJ2oR0aIt https://t.co/DthEPXU9Y7"
2020-09-28,"Australia's Piedmont signs lithium ore supply deal with Tesla, shares surge https://t.co/mYycvGfH1D https://t.co/mGJGjv3JiJ"
2020-09-28,"Australia’s Piedmont Lithium said it signed a five-year deal with Tesla to supply high-purity lithium ore mineral to the electric carmaker, prompting an 83% surge in the lithium miner's shares https://t.co/cdPhEIFAb5 https://t.co/uuQu16I9tN"
2020-09-28,Australia's Piedmont Lithium signs ore supply agreement with Tesla https://t.co/XKSUV9Vj3h https://t.co/tiHoXpaGFm
2020-09-25,"Electric vehicle sales in China rebound after slowdown: Electrified by Tesla, Chinese EV startups are on the charge https://t.co/F0qk6Kix10 $TSLA https://t.co/gEDcRlqNND"
2020-09-25,"China's electric vehicle startups are on the charge again, thanks to Tesla. The country's fascination with the U.S. pioneer is driving interest in EVs https://t.co/R5W01iA7Wj $TSLA https://t.co/kaKsvSqk0d"
2020-09-25,"Electrified by Tesla, Chinese startups are on the charge https://t.co/XZ0w6uI6DM https://t.co/UNCcxRSxGJ"
2020-09-25,"China's growing fascination with Tesla’s sleek designs and cutting-edge technology is giving the country's electric vehicle startups the traction to raise more funding, expand production and boost sales https://t.co/810311wzJD https://t.co/t0WYaRnnhV"
2020-09-25,"Electrified by Tesla, Chinese startups are on the charge https://t.co/RJ9as8f3sT https://t.co/hrbjelhfd1"
2020-09-25,"China's growing fascination with Tesla's sleek designs and cutting-edge technology is giving a string of second-wave home-grown startups the traction to raise more funding, expand production and boost sales https://t.co/ngeF3Yby0X https://t.co/F4NzEErGA4"
2020-09-25,"Electrified by Tesla, Chinese startups are on the charge https://t.co/dTMYp836k0 https://t.co/mXyHNgHP7c"
2020-09-24,"Tesla's plan to produce lithium for electric vehicle batteries close to its Nevada Gigafactory faces stark challenges from the outset, including an onerous permitting process, uncertain access to water and questions about unproven methodologies https://t.co/oYl9KIU2zV $TSLA"
2020-09-24,"Factbox: Tesla could struggle to implement some of its battery advances, experts say https://t.co/jhKcnOBJ1B https://t.co/TQPy2VZno6"
2020-09-24,"Tesla could struggle to implement some of its battery advances, experts say https://t.co/vwMazRApfi https://t.co/UER4YgD7Gg"
2020-09-23,"Tesla could struggle to implement some of its battery advances, experts say https://t.co/cwJOJ5AEoK https://t.co/TMsTjRs0Gm"
2020-09-23,Tesla's Nevada lithium plan faces stark obstacles on path to production https://t.co/kl0IyOyKWG https://t.co/nxlGZDzbA7
2020-09-23,"Tesla CEO Elon Musk’s promise of a $25,000 self-driving model in three years failed to please investors at the electric car maker’s Battery Day event https://t.co/CNE6d5bEqZ https://t.co/LTbx5ksSXM"
2020-09-23,Volkswagen's electric SUV opens a new front against Tesla https://t.co/UbkrzWS03b https://t.co/d9vElFHWEA
2020-09-23,Tesla expects approval for battery cells plant in Berlin https://t.co/TxsCmG98Vm https://t.co/Y3IWfiO6DV
2020-09-23,Tesla’s Battery Day event falls short of investors’ expectations https://t.co/CNE6d5tfix https://t.co/xR0ciQXLff
2020-09-23,Tesla's 'Battery Day' drives reality check for recent share surge https://t.co/wOajeDQMZX https://t.co/YeQP4m714S
2020-09-23,Tesla expects approval for battery cells plant in Berlin https://t.co/lgFfpcrMmq https://t.co/PyAxD0lLOU
2020-09-23,Tesla's 'Battery Day' drives reality check for recent share surge https://t.co/H1zlpZKW9u https://t.co/1dDAVkAPkp
2020-09-23,Tesla's 'Battery Day' drives reality check for recent share surge https://t.co/WweTvGDNzJ https://t.co/OMo1pu5Xdt
2020-09-23,"Investors slashed $50 billion from Tesla's market value despite CEO Elon Musk's promise to cut electric vehicle costs so radically that a $25,000 car that drives itself will be possible, but not for at least three years https://t.co/CNE6d5tfix https://t.co/Csqqfk7tIZ"
2020-09-23,Panasonic weighs options over Tesla new battery production https://t.co/QsCJKKwRF6 https://t.co/Xp277NM5Nu
2020-09-23,"Elon Musk promised a $25,000 self-driving Tesla in three years at the electric car maker’s Battery Day event, disappointing investors who expected more significant announcements, resulting in a market value drop of $50 billion https://t.co/CNE6d5bEqZ https://t.co/wDqzHjBRxZ"
2020-09-23,Panasonic weighs options over Tesla new battery production https://t.co/s90Mt1mje8 https://t.co/Rl4jPGpuSu
2020-09-23,Asian suppliers' stocks slip on Tesla's cheaper battery plan https://t.co/1a3aXrkE8a https://t.co/wlxubyah3f
2020-09-23,Tesla CEO Elon Musk addressed the company's shareholders during an outdoor event where 240 of them - each sitting in a Tesla car in the company parking lot - honked their car horns in approval https://t.co/N3g3APYxfN https://t.co/zavo70aTsF
2020-09-23,Asian suppliers' stocks slump on Tesla's aggressive plan to make cheaper batteries https://t.co/uWlDmzgilq https://t.co/qo4W1QWDus
2020-09-23,Tesla CEO Elon Musk held the company's shareholder meeting at an outdoor event in which attendees were seated in cars parked in front of a stage https://t.co/N3g3APGVRd https://t.co/BHRRvXerHj
2020-09-22,"He knew next to nothing about building cars, now Tesla CEO @elonmusk runs one of the world’s most valuable automakers https://t.co/iaEUoqW5IS #BatteryDay https://t.co/4mpulYiBEb"
2020-09-22,A look at the journey of Tesla and its CEO @elonmusk in past 16 years https://t.co/iaEUoqW5IS #BatteryDay https://t.co/OnKeiXwsto
2020-09-22,Here’s how Tesla’s new secret battery could finally bring the cost of electric vehicles in line with gasoline models. #explained https://t.co/EKeSHXGSRF https://t.co/6ma1BzPHwF
2020-09-22,Here's a closer look at the rise of Tesla and its CEO @elonmusk https://t.co/iaEUoqW5IS #BatteryDay https://t.co/jgAKEOiStr
2020-09-22,"Electric car maker Tesla plans to introduce a new low-cost, long-life battery in its Model 3 sedan, that it expects will bring the cost of electric vehicles in line with gasoline models https://t.co/EKeSHXpi07 https://t.co/TN9tbqDhAs"
2020-09-22,Elon Musk expected to use Tesla 'Battery Day' to argue for the end of combustion engines https://t.co/PlBWaXWgQa https://t.co/KLAEXMCzfK
2020-09-22,"Ahead of #BatteryDay, here's a look at how Elon Musk's Tesla became one of the the world’s most valuable automakers in 16 years https://t.co/iaEUoqEuRk https://t.co/MGAoT9S5sF"
2020-09-22,"Tesla CEO Elon Musk said improvements to be unveiled at the electric-vehicle maker's 'Battery Day' event would not reach 'serious high-volume production' until 2022, knocking its shares down https://t.co/Pw9rztoL3O"
2020-09-22,Tesla warns on challenges of scaling up production https://t.co/xZAQfmWX6C https://t.co/6OaSKPhHfe
2020-09-22,Elon Musk expected to use Tesla 'Battery Day' to argue for the end of combustion engines https://t.co/k8KDx2zD6D https://t.co/MpKiiAhhPp
2020-09-21,Musk says record Tesla vehicle deliveries possible in third quarter https://t.co/of5fY0530E https://t.co/HxQlRelOmS
2020-09-21,Explainer: How to interpret Tesla’s Battery Day lingo https://t.co/UtTIgQTcHk https://t.co/o68zI4776u
2020-09-21,Musk says record Tesla vehicle deliveries possible in third quarter https://t.co/qstf4zCTbo https://t.co/na8FkpJw13
2020-09-21,Explainer: How to interpret Tesla’s Battery Day lingo https://t.co/Ni2ErjMvgJ https://t.co/5UGN8Jiaft
2020-09-19,"Judge narrows Tesla lawsuit against former employee, dismisses defamation counterclaim https://t.co/oMdXAvRXlq https://t.co/BJcrGS0eHX"
2020-09-18,"Tesla won its case against a former employee, who was fired for hacking and transferring company data to third parties, according to court documents https://t.co/FIPTkG8de6"
2020-09-18,"Tesla wins case against former employee accused of hacking, transferring data https://t.co/CEfa2zWzMh https://t.co/Vo3cjC74Bx"
2020-09-18,"Tesla wins case against former employee accused of hacking, transferring data https://t.co/qMosR1WnmH https://t.co/u09FQXmtG5"
2020-09-17,"The Musk Method: The Tesla CEO's record shows he is more of a fast learner who forged alliances with firms that had technology Tesla lacked, hired some of their talented people, and then powered through the boundaries that limited more risk-averse partners https://t.co/bklWxBJwLy"
2020-09-17,Elon Musk and his team are preparing to outline new steps in Tesla’s drive to become a more self-sufficient company less reliant on suppliers at its 'Battery Day' event on Sept. 22 https://t.co/76cC3UitgZ
2020-09-17,"Elon Musk’s record shows he is a fast learner who forged alliances with firms that had technology Tesla lacked, hired some of their most talented people, and then powered through the boundaries that limited more risk-averse partners https://t.co/aMMQE2be0j $TSLA https://t.co/KcQju6Kld3"
2020-09-13,ICYMI: A Bosnian Tesla fan impatient for a Cybertruck release builds a lookalike https://t.co/IoEo0yZgNE Bosnian fan of Ford trucks and Elon Musk's Tesla comes up with his own version of a Cybertruck https://t.co/dUeiyYTtOF https://t.co/cFrPLKnfBZ
2020-09-13,WATCH: A Bosnian Tesla fan impatient for a Cybertruck release builds a lookalike https://t.co/IoEo0zgRFc Bosnian fan of Ford trucks and Elon Musk's Tesla comes up with his own version of a Cybertruck https://t.co/dUeiyYBSq5 https://t.co/9o5RlNEmKU
2020-09-12,"Tesla is planning to export China-made Model 3 vehicles to Asian and European markets, two sources familiar with the matter tell @Reuters https://t.co/pvEyUSFs6v https://t.co/dY0Pdoc83Z"
2020-09-12,"Tesla plans to export China-made Model 3s to Asia and Europe, sources tell @Reuters https://t.co/pvEyUSFs6v https://t.co/kAbOyH9RwW"
2020-09-11,"Tesla is making plans to start shipping Model 3 electric sedans made in China to Asian and European markets, two sources familiar with the matter tell @Reuters https://t.co/pvEyUSFs6v https://t.co/jDrJI4wFox"
2020-09-11,Exclusive: Tesla in talks to buy low carbon nickel from Canada - sources https://t.co/gPQYqq4Mix https://t.co/FxbA0CF1Cz
2020-09-11,"Tesla is planning to export Model 3 vehicles made in China to Asian and European markets, two sources familiar with the matter tell @Reuters https://t.co/pvEyUSX2Y3 https://t.co/K0YmFUXD9w"
2020-09-11,Exclusive: Tesla in talks to buy low carbon nickel from Canada - sources https://t.co/cjDOyibuBc https://t.co/aPnbh65HAF
2020-09-11,"Managers at Tesla demonstrated new supercharger equipment on a Berlin research campus, saying they were looking at more target cities to attract potential buyers worried about access to charging https://t.co/r5fcDtzgOw"
2020-09-11,"Tesla plans to export China-made Model 3s to Asia and Europe, say sources https://t.co/Hfejt50JG5 https://t.co/LM5AHRkCY2"
2020-09-11,Tesla plans to export China-made Model 3s to Asia and Europe - sources https://t.co/cyekTKI1JN https://t.co/AZzaPkjZXM
2020-09-11,"Tesla plans to export China-made Model 3s to Asia and Europe, say sources https://t.co/OIYfN7rgyi https://t.co/zPYL6UAFke"
2020-09-10,"Tesla launches fast electric car charging in Berlin, says more cities to come https://t.co/THbDUnPZ2J https://t.co/1Uab91Ea8l"
2020-09-10,"Tesla launches fast electric car charging in Berlin, says more cities to come https://t.co/NebkGvFwQU https://t.co/pnjn8rHUMq"
2020-09-10,"Volkswagen hopes to challenge Tesla with its ID.3, but Germany's leading testing publication criticized the new electric car saying it lacks the carmaker’s trademark build quality of fit and finish https://t.co/We7htVRAbh https://t.co/D2jk2IzBm5"
2020-09-09,"Volkswagen hopes its ID.3 hatchback will be the car to beat Tesla, but Germany's influential testing publication says the new vehicles just aren't up to the carmaker’s usual standards https://t.co/We7htVRAbh https://t.co/JPb082y7cN"
2020-09-09,Pandemic e-commerce surge spurs race for 'Tesla-like' electric delivery vans https://t.co/gtFzk0E4pG https://t.co/R9ERYEZPtH
2020-09-09,Pandemic e-commerce surge spurs race for 'Tesla-like' electric delivery vans https://t.co/pWPGZVJkbX https://t.co/rtSFRXiQHw
2020-09-08,"The Nasdaq tumbled as investors dumped high-flying technology stocks, while Tesla tracked its worst day in nearly six months after a surprise exclusion from the S&amp;P 500 https://t.co/5gqClniQN9 https://t.co/PI4Q65wUet"
2020-09-08,General Motors and electric truck startup Nikola will join forces to build electric pickup trucks and fuel cell commercial trucks to take on Tesla https://t.co/YANopYdGGX $GM $NKLA $TSLA https://t.co/tNXI4RUMqk
2020-09-08,"Move aside robots, Tesla bets on aluminium casting https://t.co/EDB4its2wJ https://t.co/Izk5mPbYpa"
2020-09-08,"Technology stocks were lower for a third straight day as investors wondered if too much money had poured into the sector, while a disappointment for Tesla added to the pullback https://t.co/5gqClniQN9 https://t.co/tDwpebC8TU"
2020-09-08,"Move aside robots, Tesla bets on aluminium casting https://t.co/d4qsv1ftJZ https://t.co/5rRUlW10Kr"
2020-09-08,Nasdaq slides 3% as investors sold off shares of Tesla and other tech heavyweights https://t.co/jvfZDQzo4Z $TSLA
2020-09-08,"GM venture's mini car becomes China's most sold EV, surpassing Tesla's Model 3 https://t.co/uUa7hhBoMC https://t.co/irx60NUGY4"
2020-09-08,"Move aside robots, Tesla bets on aluminium casting https://t.co/4zO6RgzyWy https://t.co/ICztG9TD0A"
2020-09-08,"GM venture's mini car becomes China's most sold EV, surpassing Tesla's Model 3 https://t.co/8pC7yVvHpg https://t.co/X4P87shnqY"
2020-09-08,A Bosnian Tesla fan impatient for a Cybertruck release builds a lookalike https://t.co/dUeiyYBSq5 https://t.co/lZx7u6H5TM
2020-09-07,"VW not seeking a deal with Tesla, CEO Diess says https://t.co/HSS6pdbgSw https://t.co/8DoxAuwFWG"
2020-09-07,A Bosnian fan of Ford trucks and Elon Musk's Tesla comes up with his own version of a Cybertruck https://t.co/dUeiyYBSq5 https://t.co/LTgOIp1OsF
2020-09-07,Bosnian Tesla fan impatient for Cybertruck release builds a lookalike https://t.co/vfdbbZmX9P https://t.co/O4i5TfvFS9
2020-09-07,"VW not seeking a deal with Tesla, CEO Diess says https://t.co/Elp1iNpoLR https://t.co/xcils0SbYe"
2020-09-06,ICYMI: Tesla CEO @ElonMusk met the German economy and science ministers in Berlin as the company appears to be opening a new front in the European battle for electric-car supremacy: the power behind the wheel https://t.co/Xql7JUf1Ic $TSLA https://t.co/zDQf9q67Bd
2020-09-06,"WATCH: Tesla unveiled its biggest program of new share sales as a public company, seeking to cash in on soaring Wall Street interest in the electric carmaker https://t.co/9uBrQWJYqU $TSLA https://t.co/ArqGb3JY5S"
2020-09-06,ICYMI: Tesla appeared to make a foray into the German energy market as CEO @ElonMusk met with the German economy and science ministers in Berlin https://t.co/Xql7JTXqQE $TSLA https://t.co/gdqmg0kGGP
2020-09-06,ICYMI: Tesla unveiled plans to raise $5 billion in its biggest new stock sale since it became a publicly-traded company a decade ago https://t.co/9uBrQX1zis $TSLA https://t.co/rlSZdeqENs
2020-09-06,"ICYMI: Elon Musk met with German ministers as Tesla appeared to make a push for the German energy market, a move that could set the stage for the company to take on established utilities in Europe’s biggest power market https://t.co/Xql7JUf1Ic $TSLA https://t.co/4YPGe5oMrD"
2020-09-06,"WATCH: Tesla launches $5 billion capital raise, tapping in on its soaring popularity with investors https://t.co/9uBrQX1zis $TSLA https://t.co/clEVqbYAp7"
2020-09-06,ICYMI: Tesla appears to be opening a new front in the European battle for electric car supremacy: the power behind the wheel https://t.co/Xql7JTXqQE $TSLA https://t.co/kWGCOigxpc
2020-09-06,ICYMI: Tesla is launching a $5 billion stock sale and plans to use proceeds from the offering to strengthen its balance sheet and for general corporate purposes https://t.co/9uBrQWJYqU $TSLA https://t.co/Nd9lizsuL5
2020-09-06,WATCH: Tesla CEO @ElonMusk met the German economy and science ministers in Berlin as the company appears to be opening a new front in the European battle for electric-car supremacy: the power behind the wheel https://t.co/Xql7JTXqQE $TSLA https://t.co/MpgNym6E5B
2020-09-06,"ICYMI: Tesla unveiled its biggest program of new share sales as a public company, seeking to cash in on soaring Wall Street interest in the electric carmaker https://t.co/9uBrQWJYqU $TSLA https://t.co/daBajtVSyp"
2020-09-06,WATCH: Tesla appeared to make a foray into the German energy market as CEO @ElonMusk met with the German economy and science ministers in Berlin https://t.co/Xql7JUf1Ic $TSLA https://t.co/0GcY5Vt1Q6
2020-09-06,WATCH: Tesla unveiled plans to raise $5 billion in its biggest new stock sale since it became a publicly-traded company a decade ago https://t.co/9uBrQWJYqU $TSLA https://t.co/wpsaoOJA0M
2020-09-05,"WATCH: Elon Musk met with German ministers as Tesla appeared to make a push for the German energy market, a move that could set the stage for the company to take on established utilities in Europe’s biggest power market https://t.co/Xql7JTXqQE $TSLA https://t.co/tRfS0ez4vB"
2020-09-05,"ICYMI: Tesla launches $5 billion capital raise, tapping in on its soaring popularity with investors https://t.co/9uBrQX1zis $TSLA https://t.co/O0BZ1wIah9"
2020-09-05,Bosnian Tesla fan impatient for Cybertruck release builds a lookalike https://t.co/xKqcamzczB https://t.co/coJ4U9TIIc
2020-09-05,WATCH: Tesla appears to be opening a new front in the European battle for electric car supremacy: the power behind the wheel https://t.co/Xql7JTXqQE $TSLA https://t.co/7MwOFaXHgk
2020-09-05,Bosnian Tesla fan impatient for Cybertruck release builds a lookalike https://t.co/UDJtCrujcO https://t.co/aNF9lMhexU
2020-09-05,WATCH: Tesla is launching a $5 billion stock sale and plans to use proceeds from the offering to strengthen its balance sheet and for general corporate purposes https://t.co/9uBrQWJYqU $TSLA https://t.co/JldNzIJT6Q
2020-09-04,Tesla CEO met VW CEO during Germany visit: source https://t.co/6YGMTItsTx https://t.co/h68nkj42Bg
2020-09-04,"Tesla Chief Executive Elon Musk met Volkswagen’s Chief Executive Herbert Diess for a courtesy visit during which Musk took a test drive in VW’s new electric car, a source says https://t.co/qRWM8AIkkq"
2020-09-04,Tesla CEO met VW CEO during Germany visit: source https://t.co/KeEymoGzno https://t.co/5GIVYUldFk
2020-09-03,Tesla retreats for third day as investors cash in on gains https://t.co/ncvBhFfHru https://t.co/1U1FBbkkvU
2020-09-03,"Musk promises Tesla design overhaul, 'ravecave' at Berlin plant https://t.co/1noeBq3ayJ https://t.co/W39GG35sfX"
2020-09-03,Tesla retreats for third day as investors cash in on gains https://t.co/hWbCA5jPpT https://t.co/EeqJJ8n8Zm
2020-09-03,"Musk promises Tesla design overhaul, 'ravecave' at Berlin plant https://t.co/pKnzW7M59h https://t.co/iT4cA5qPkw"
2020-09-03,Tesla's Musk praises CureVac as among most innovative firms: source https://t.co/yAYt1DofHi https://t.co/mLvtGBVq2T
2020-09-03,"Mercedes-Benz engineers are striving to meet every definition of comfort in the new S-Class sedan as they try to steal a march on rival Tesla, which wowed audiences with its 'fart mode' https://t.co/JYFStR4rVF"
2020-09-03,Tesla's Musk considers CureVac as one of most innovative firms: source https://t.co/9A0YmEXKj8 https://t.co/MYrPGObgiZ
2020-09-03,Tesla appears to be opening a new front in the European battle for electric car supremacy: the power behind the wheel https://t.co/Xql7JTXqQE $TSLA https://t.co/PrM3amfrsB
2020-09-03,"Elon Musk met with German ministers as Tesla appeared to make a push for the German energy market, a move that could set the stage for the company to take on established utilities in Europe’s biggest power market https://t.co/Xql7JUf1Ic $TSLA https://t.co/lut2BqjyUp"
2020-09-03,"Tesla's Musk discusses vaccine project, car plant with German politicians https://t.co/Fhreo2Pu0H https://t.co/GeAzqm9dz7"
2020-09-03,Tesla appeared to make a foray into the German energy market as CEO @ElonMusk met with the German economy and science ministers in Berlin https://t.co/Xql7JUf1Ic $TSLA https://t.co/O9xUuJYHyo
2020-09-02,"Tesla's Musk discusses vaccine project, car plant with German politicians https://t.co/Ki0pccVWhJ https://t.co/qMzgrb0gOY"
2020-09-02,Tesla tumbles 15% as blistering rally cools https://t.co/h3cc932IO4 https://t.co/uDthiqEKhk
2020-09-02,Tesla CEO @ElonMusk met the German economy and science ministers in Berlin as the company appears to be opening a new front in the European battle for electric-car supremacy: the power behind the wheel https://t.co/Xql7JTXqQE $TSLA https://t.co/2pmOeM5Tic
2020-09-02,Tesla tumbles 15% as blistering rally cools https://t.co/366LTFOzdi https://t.co/IQ1ie7uDJe
2020-09-02,"After Tesla's fart mode, Mercedes bets on comfort to blow customers away https://t.co/85koQzkJKE https://t.co/wR4uqY5dCv"
2020-09-02,Tesla tests the circuits for German energy market push https://t.co/tF7hLEqoCn https://t.co/801Qa2NBhL
2020-09-02,"After Tesla's fart mode, Mercedes bets on comfort to blow customers away https://t.co/KQHAON4FD7 https://t.co/ewO8i6b712"
2020-09-02,Proxy advisory firm Glass Lewis said it had recommended Tesla’s investors to vote in favor of re-electing Chairwoman Robyn Denholm after having earlier opposed her re-election in June https://t.co/wCvyIIXieC
2020-09-02,Tesla tests the circuits for German energy market push https://t.co/ApFs06CXIK https://t.co/u6gZGU5FEZ
2020-09-02,Glass Lewis recommends Tesla chairwoman's re-election after opposing it earlier https://t.co/YSgsWcXXCt https://t.co/wvQUn36CXQ
2020-09-02,Glass Lewis recommends Tesla chairwoman's re-election after opposing it earlier https://t.co/BlKRW34WFg https://t.co/CEkqX1IxS6
2020-09-02,Tesla's Musk set to meet German economy minister: sources https://t.co/JzVyiXY3xe https://t.co/hCxgeuKc3p
2020-09-02,Glass Lewis recommends Tesla chairwoman's re-election after opposing it earlier https://t.co/TMAj68FdJR https://t.co/jVUaXQCuH6
2020-09-02,Tesla is launching a $5 billion stock sale and plans to use proceeds from the offering to strengthen its balance sheet and for general corporate purposes https://t.co/9uBrQX1zis $TSLA https://t.co/kLx57wPyBx
2020-09-02,"Tesla launches $5 billion capital raise, tapping in on its soaring popularity with investors https://t.co/9uBrQX1zis $TSLA https://t.co/yC0csDOWDb"
2020-09-01,Tesla unveiled plans to raise $5 billion in its biggest new stock sale since it became a publicly-traded company a decade ago https://t.co/9uBrQWJYqU $TSLA https://t.co/bRmuuWSkOK
2020-09-01,"Tesla unveiled its biggest program of new share sales as a public company, seeking to cash in on soaring Wall Street interest in the electric carmaker https://t.co/9uBrQX1zis $TSLA https://t.co/2QXajUHMCO"
2020-09-01,"Tesla launches $5 billion capital raise, tapping in on share surge https://t.co/9kTFkFeEEF https://t.co/txeoYwbI1F"
2020-09-01,"Tesla launches $5 billion capital raise, tapping in on share surge https://t.co/qT4XP0n5J5 https://t.co/o9zbZejxw2"
2020-09-01,Tesla to raise up to $5 billion in share offering https://t.co/36MFb6POej https://t.co/hXffhFh1BP
2020-09-01,"The S&amp;P 500 boasted its steepest August percentage gain since 1986 even as it ended Monday slightly lower. The Dow also lost ground, though the Nasdaq closed higher thanks to high-flying stocks including Apple and Tesla https://t.co/hCg9eNJrKc $AAPL $TSLA https://t.co/F6UCCjNbvB"
2020-09-01,U.S. stocks ended mixed on Monday with the S&amp;P 500 and the Dow ending lower while the Nasdaq closed higher thanks to high-flying stocks including Apple and Tesla  https://t.co/hCg9eO12BK $AAPL $TSLA https://t.co/JU68ZEfq55
2020-08-31,Apple and Tesla shares surge after stock splits kick in https://t.co/2WCzwMFcMA https://t.co/oFLaxLDbiN
2020-08-31,"Apple, Tesla bid up ahead of share split open https://t.co/sfQcwe3uTD https://t.co/JwgkKhkoRG"
2020-08-31,"Apple, Tesla bid up ahead of share split open https://t.co/I8OJuq7sRF https://t.co/VgJoXWx6M7"
2020-08-28,"Apple and Tesla are splitting their shares, but does it matter? https://t.co/dV2Uupm3qf https://t.co/KQp5G8XN1Z"
2020-08-28,"Apple and Tesla split their shares, but does it matter? https://t.co/1kEejLlsqI https://t.co/oyNS04L66g"
2020-08-28,"Elon Musk said that Tesla’s factory in Nevada was a target of a 'serious' cybersecurity attack, confirming a media report that claimed an employee of the company helped the FBI thwart the attack https://t.co/FkNpmZu7CR"
2020-08-28,"Apple and Tesla split their shares, but does it matter? https://t.co/Bgo1qJRoWV https://t.co/BbSibD486u"
2020-08-28,Musk confirms Tesla Nevada factory was target of 'serious' cyberattack https://t.co/K8UF9q5lJU https://t.co/QK5baKFOl0
2020-08-28,Musk confirms Tesla Nevada factory was target of 'serious' cyberattack https://t.co/wi2Q8lrnWO https://t.co/LG6AUBr4lj
2020-08-28,"Tesla shares surge to record high, leaving rivals behind https://t.co/BRbU3AxYuo https://t.co/t2X6ByqHiW"
2020-08-27,"Tesla shares surge to record high, leaving rivals behind https://t.co/t7f7s6RLex https://t.co/o528QzOTmZ"
2020-08-25,Tesla's chief executive @elonmusk has suggested the U.S. electric carmaker may be able to mass produce longer-life batteries with 50% more energy density in three to four years https://t.co/kTyuLMx8RO
2020-08-25,Tesla's Musk hints of battery capacity jump ahead of industry event https://t.co/U74IZoVDVC https://t.co/6SYvCDE4dv
2020-08-25,Tesla's Musk hints of battery capacity jump ahead of industry event https://t.co/6iyyl9pxQo https://t.co/lV0qIMDsNp
2020-08-24,"Tesla, automakers urge FTC to seek appeal after defeat in Qualcomm case https://t.co/NQEnbilWDF https://t.co/kdKaX1OVJD"
2020-08-24,"Tesla, automakers urge FTC to seek appeal after defeat in Qualcomm case https://t.co/PdwmXqRQaW https://t.co/pln8FVgHVl"
2020-08-21,"Tesla's soaring stock cracks $2,000 ahead of share split https://t.co/7o9fC6SDWT https://t.co/qKJLIAr2j5"
2020-08-21,"Tesla's soaring stock cracks $2,000 ahead of share split https://t.co/ztgUcDMnXP https://t.co/3w8tmGBbsh"
2020-08-20,Tesla seeks approval for sensor that could detect child left in hot cars https://t.co/iOm0c1xu3b https://t.co/1klyErzerD
2020-08-20,"Tesla's soaring stock cracks $2,000 ahead of share split https://t.co/WfwKOWX8O5 https://t.co/A8AYDRXEpu"
2020-08-20,Tesla seeks approval for sensor that could detect child left in hot cars https://t.co/KvIUbgueQU https://t.co/aclJX98azz
2020-08-17,"SoftBank builds $1.2 billion Amazon stake; invests in Netflix, Tesla https://t.co/B0br5wNAR1 https://t.co/qirdYYpHoT"
2020-08-17,"SoftBank builds $1.2 billion Amazon stake; invests in Netflix, Tesla https://t.co/HRWUSbGRcY https://t.co/mzZaZf7BoX"
2020-08-12,"Tesla woos retail investors with stock split, shares rise https://t.co/g0ctsQ8Axu https://t.co/B5eWPAo4rb"
2020-08-12,"Tesla woos retail investors with stock split, shares rise https://t.co/0yaG3gp5Ol https://t.co/d1pcaOKy0m"
2020-08-12,Tesla sets 5-1 stock split and its high-flying stock soars again https://t.co/si7eGaBcRG https://t.co/RYfFkjGMT5
2020-08-12,Tesla sets 5-1 stock split and its high-flying stock soars again https://t.co/PMw4qohXHm https://t.co/JpQ6kuff26
2020-08-11,Tesla launches five-for-one stock split https://t.co/euhskHs4V7 https://t.co/BGu9oO0ncf
2020-07-31,Two teenagers and a 22-year-old were charged with hacking the Twitter accounts of famous people including former President Barack Obama and Tesla Chief Executive Elon Musk https://t.co/NhZeIsuApC https://t.co/3XzmuTMAFe
2020-07-31,"Demand for Tesla vehicles remained strong during pandemic, Musk says https://t.co/kB3fP9EMZh https://t.co/iHFSoAguyv"
2020-07-31,"Demand for Tesla vehicles remained strong during pandemic, Musk says https://t.co/gjzVI9PZFH https://t.co/FxIdEu5aGL"
2020-07-30,Exclusive: Panasonic aims to boost energy density in Tesla batteries by 20% - executive https://t.co/u2BeGlmutH https://t.co/0B8tYcu7Md
2020-07-30,Exclusive: Panasonic aims to boost energy density in Tesla batteries by 20% - executive https://t.co/Du8hUVtu4B https://t.co/SP2ZYMtehb
2020-07-30,Exclusive: Panasonic aims to boost energy density in Tesla batteries by 20% - executive https://t.co/Q85ZahNvZK https://t.co/F68DrcbgIQ
2020-07-29,Tesla's Musk says open to supplying batteries to other automakers https://t.co/ml2x873arc https://t.co/nzW4RoniHz
2020-07-29,South Korea launches safety probe into Tesla vehicles https://t.co/e2VGCVRbHC https://t.co/dtLpIyeX5r
2020-07-29,Tesla Chief Executive Officer Elon Musk says open to supplying batteries to other automakers https://t.co/wuj8q2JLhl $TSLA https://t.co/ACbw3Ny28Q
2020-07-29,Tesla's Musk says open to supplying batteries to other automakers https://t.co/XrS3bp8RKi https://t.co/1xi8CtxsIS
2020-07-29,"South Korea launches safety probe into vehicles made by Tesla, which competes strongly with Hyundai Motor in the country's electric vehicle market https://t.co/Jlzz0o1z7I $TSLA https://t.co/SGVow1kJah"
