Unnamed: 0,summary,label,score
263,"I think we'reat a scale where the amount of time that it takes to actually scale up and do things is, there's a certainminimum -- like we're big enough where we actually can spend money efficiently to make things go faster. And I think we can -- I think this is probably theright thing to do, is to be sort of essentially self-funding on a go-forward basis. Apart from selectivesituations where there's some debt, temporary debt for construction of a Gigafactory in China or Europeor something like that, but apart from that, I don't Think we're constraininggrowth in any significant way by adopting the strategy at this point. It would have been true in times past,but I think it is not the case. Yes.Martin ViechaOkay. Unfortunately, that's, I think, all the time wehave today. Appreciate all of your questions and looking forward to speak to you next quarter.",neutral,0.5224680304527283
264,"Elon Musk, J.B. Straubel, Deepak Ahuja and a number of other executives will discuss Tesla's third quarter results. The conference is being recorded. At the bottom of the page, we will discuss our business outlook and make forward-looking statements. We would now like to introduce our host for today's conference, Mr. Martin Viecha, Senior Director ofInvestor Relations. Mr. Viecha,. you may begin. The team at Tesla would like to thank all of our customers, employees and shareholders for their support over the past year. We are very grateful for your support.",positive,0.869196891784668
265,"This quarter was made possible by the incredible execution of our employees across the board, from sales,production, delivery, service, energy, engineering, finance and all of our G&A teams. I want to thank everyone again for their incredibly hard work. And Model 3 received a 5-star safety rating in every category and subcategory. I think that's thelowest probability of injury of any car that the U.S. government's ever tested. And we're excited to bring Model 3 to Europe and China early next year given that the market formidsized premium sedans in those regions is even larger than in North America. And yes,I just want to say on behalf of the Tesla team, we're just super appreciative of your support through whathas actually been a very difficult time. So this is -- yes, just so, so proud ofthe Tesla team and our customers. Really appreciate the support of our long-term shareholders.",positive,0.9352130889892578
266,"Elon Musk: I've been working with Madan for 10 years. And we've had so many conversationson vehicle safety. And you know what, the -- we're really going to try to go the extra mile withvehicle safety, not just -- in fact, there's a series of government-mandated tests, but what somecompanies do is they game the system. So the actual safety is not fully captured in the tests because we anti-game thesystem. Madan, if you...Madan Gopal: Just to give you a very quick background about myself. I'm extremely very happy to mention I'm working with an extraordinary set of very passionate andvery hard-working individuals, and that essentially shows in our product.",positive,0.6539159417152405
267,"Elon R. Musk: Model 3 has achieved -- we are not stopping right now. What we wouldlike to do next is how we can make use of the active safety and Autopilot features and make it even moreimprovement. That'sour next area of challenge, which we will improve for sure. The fact that Model 3 is the best among all the943 to be exact. So that speaks to value. And so worth noting that the safety extends to not just people in car but also pedestrians. And then even if you have like ahead-on collision with another car, the extended sort of crumple zone of a Tesla Model S, X or 3 is helpfulto the people in the Tesla and the other car.",positive,0.6711316108703613
268,"Elon R. Musk: A lot of people think safety is boring, but not Tesla. So if you look at the -- our blog post, we showed how we handled thecentral fall impact in the front hood. By the way, that's not part of NCAP rating. Just to show how we goover and above the NCAP rated to make sure it's real world safety. That's very important for us.Madan Gopal: Thank you for your decade of hard work and the rest of Tesla safety team. And with that, let's move on toAutopilot and yes, just give an update on sort of Autopilot software, AI and hardware. Yes.",neutral,0.3942161798477173
269,"The Hardware 3 design is continuing to move along. We'restill on track to have it ready to go by the end of Q1. The only -- the thing that needs to changebetween the cars produced today and the cars that are produced in the second quarter of next year is swapping out the Autopilot computer. And anyone will be able to upgrade their computer to full Self-Drivingcapability with a simple service visit. So we expect all cars with the Hardware 2 sensor suite, basically anything made in the last roughly 2years will be upgradable to full self-driving capability. And that will be roughly 1,000% increase in thrust and capability.",neutral,0.5132602453231812
270,"Elon: There's no need to wait until Q2 to get the full Self-Driving. And anyone who's paid for the full Autopilot optionwill just get it done for free. Andrej Karpathy: The team is incredibly excited about the upcoming upgrade for the Autop Pilot computer. The upgrade will allow us to deploy much larger, computationally more expensive networks to the fleet, he says. Elon: We are currently at a place where we've trained large neuralnetworks that work very well but we are not able to deploy them to the Fleet due to computationalconstraints. The next iteration of the hardware will change this.",positive,0.6269287467002869
271,"Elon R. Musk: We absolutely see the future as kind of -- as sort of shared electric autonomy so that you'll be ableto do ride-hailing or share your car in any way in a long-term model that's some combination oflike Uber, Lyft and Airbnb. And then, Laurie, can you finish off with -- let's talk about factory safety. And thanks for the hard work ofyou and your team. And I think we've made great strides. And yes, please, please go ahead. Elon Musk: It's an exciting time here at Tesla. All car and manufacturing factories have injuries. At Tesla, we have a commitment to 0 injuries. And ourtarget is actually on good reporting. So we're actually steadily getting there, and we're not going tostop until we're there.",positive,0.8817414045333862
272,"Elon R. Musk co-Founder, Chairman, CEO & Product Architect 10. Laurie ShelbyVP, Environmental, Health and Safety (EHS) has been at Tesla for a year. She says the company has a strong focus on prevention and also using mitigating controls so that these types of injuries don'toccur. ""We have reallystrong engagement, health and safety committees. We do find it, fix it walks. Our walker -- our leadersare out there walking and also looking for improvements,"" she says. ""And actually, just this quarter, we had over 15,000 improvements. I mean, that's like amazing""",positive,0.5937696695327759
273,"Elon R. Musk: We have an early symptom intervention program. This is where wehave industrial athletes go out on the line and work with our associates before anything happens. We also look at risk reduction and -- in human performance. People are going to make mistakes, so we'regoing to design in so we fail safely. 11We've also just opened a new and improved health clinic. So when injuries do occur, we get the absolutebest care for our associates. And we have 24/7 care. It's actually staffed by 3 full-timedoctors and nurses. And I'm really super happy with the care they're giving, and I think employees are aswell.",positive,0.4322802722454071
274,"Yes, we'll provide regular updates on workplace safety. And yes, ourgoals is unequivocally to have the safest factories in the world where people look forward to going to workin the morning. So it's like -- yes, that's our goal. All right? With that, we can move to questions. Martin ViechaSenior Director for Investor RelationsCool. Well, thank you very much. Sherry, let's go to the first question please. 12Question and Answer 12:30am ET (1:30pm GMT) Musk: Yes, we're going to continue to focus on safety. Musk: We'll continue tofocus on safety, but we're also going to make sure that we're doing everything we can to improve the quality of our products.",positive,0.7207143902778625
275,"Elon R. Musk: We are making a pretty nutty amount of the world's lithium-ion batteries. And Martin, like, I thinkwe're at 60% or something.Martin Viecha: At the moment, if you look at -- for example, for Q3, all electric vehicles made around the world,their total battery capacity was about 20 or 19 gigawatt hours.Elon Musk: Yes, the impact was larger felt on the energy products. And that's stillsomewhat tight. But we do -- as we pointed on previous discussions, we do have third-party suppliesof energy cells. So that production can continue even independently of the Panasonic supply in sparks.",positive,0.46670329570770264
276,"Elon R. MuskCo-Founder, Chairman, CEO & Product ArchitectYes. Well, that's -- because we also source cells from Japan and elsewhere. So just the Giga itself is about 20. And on top of that, S and Xs, I don't know, another 4 or 5. And what we produced in Q3 was aboutthe same or a little bit higher.Daniel V. GalvesWolfe Research, LLCGot it. No, it's a huge advantage. Is there plans that you can talk about for cell supply in China? Will thatbe produced inChina? I'm assuming so.ElonR. Musk co-founder, chairman, CEO, product architect.",neutral,0.4843599796295166
277,"Elon R. Musk: I think we're also being roughly on the conservative side when we predicted it. We said like 15% but we'rebeing conservative... 14Deepak AhujaChief Financial OfficerRight. Our expectation was we would do better but we wanted to be conservative, you're right, in terms ofour guidance that we gave for Q3. Yes.Pierre C. FerraguNew Street Research LLPOkay. And then on -- as a quick follow-up, you've announced over the weekend like a mid-range car with smaller battery packs. And I was wondering, as you're looking at expanding, for example,the Model 3, I think about it as you had 2 options. One was to go",neutral,0.6336992383003235
278,"We expect to start producing a significant volume for Europein January. And it obviously takes some time to ship. So deliveries, probably pretty significant deliveriesin Europe, kind of in the late February, March time frame because the cars have to get all the way fromCalifornia to a customer in Europe. And for us, cars only count as delivered if it reaches the end customerand all the paperwork is completed correctly. So it's the highest possible standard for considering a sale asale. Yes.Deepak AhujaChief Financial OfficerAnd also to APAC, we start delivering cars. The -- we may or may not deliver cars in APAC in Q1 but certainly in Q2.",neutral,0.4980883002281189
279,"Elon Musk: It's hard to predict with accuracy. The -- and there's also like all the tariff wars and everything. Solong term, I'd like to say like we're not talking about like next quarter. It's probably in the order of -- anywhere from 500,000 to 1 million cars a year,let's say, good global demand for Model 3. I think it's something like, say, the 3 Series, that's around 0.5million.Deepak AhujaChief Financial Officer0.5 million.Elon R. Musk: We're definitely going to do local production. In China, we're moving rapidly on that. It will be happening next year. But it will be done in a very capital-efficient manner.",positive,0.5821517109870911
280,"Elon Musk: S and X willcontinue to be made in California. I think probably exclusively here. And then we'll also have a factory inEurope long term. It's pretty silly to make cars in California and ship them all the way to Europe.That's far.Especially in high volumes. It makes a lot of sense to produce those cars at least in the continent where they areconsumed or bought. For cars, we're trying to maximizeaffordability. We're not talking about the 3. I'm just talking about 3. The 3 is the most affordable car in the world.",neutral,0.4064377248287201
281,"Elon R. Musk: We would need to at least bring lines down in Fremont for significantupgrades to get to 10k. But also just not -- we're not talking about massive amount of CapEx. Long term, it's at least sort of 7,000 to 10,000 cars fromFremont of Model 3 and then, I don't know, 5,000 or 8,000 in the rest of world, something like that. It'sjust a guess. That's why I'm -- it's very tricky to predict things on a quarterly basis but a lot easier if yougo out a year or so. Yes, so -- and then it gets a little harderas you start to go above 7,00. Yes. It is very minimal. Very minimal to get from 5,00 to 6,000 a week. And then that's really just basically solving -- improving theuptime of the existing lines. And we can do the 7,500 a week, yes.",negative,0.44260552525520325
282,"The size of the European market forpremium midsized sedans is roughly twice that of the U.S. Could you also just maybe comment to whatyour expectations are for mix in Europe? Based off Model S and Model X, do you expect a richer mix inEurope versus theU.S.? Or is it fairly similar?Elon R. Musk: There's more work to do before we can make a $35,000 car and have it be positive grossmargin. I'm not -- we're probably less than 6 months from that. But our goal really is to make electric cars that everyone can afford, not just tosort of mine high option value cars. We've given that 0 thought. But apart from that -- I mean, we ultimately have to start selling the carto see what the demand is.",neutral,0.6088733077049255
283,"Elon R. Musk: We've made significant progress on the Model Y. We'll also start going into volume production of the solar tile roof next year. I think we've gotthe most exciting product road map of any company by far. And I'm not even sure, like probably twice. Idon't even know who would have -- which company would have a better productRoad map or even close. Maybe they do, but I don't know about them. Maynard Joseph Um with Macquarie Research: Can you talk about how we should think about how you balanceprofits versus reinvestments?Elon Musk: I mean, maybe to -- if I characterize that question, it'll be like, are we starving new vehicledevelopment in order to achieve GAAP profitably and cash flow positive?",positive,0.5746949911117554
284,"Elon Musk: Tesla will operate its own ride-hailing right. We'll compete directly with Uber and Lyft, obviously, but thenalso have the ability for customers to offer their car and add or subtract their car to the fleet at will. Itwill be a company-owned fleet. And then we will chargesomething probably comparable to, yes, how does the App Store works, or I don't know, we charge 30%or something in order for somebody to add the car toThe fleet. Musk: We're trying todo things that maximizes usefulness. And so if there's a way we can think of where third parties coulddo something, then that could make sense. It's a sort of combination of the Uber/Lyft thing and Airbnb. I think that's like a pretty sensible way togo.",neutral,0.46961474418640137
285,"Elon R. MuskCo-Founder, Chairman, CEO & Product ArchitectActually, on this call, we are going to restrict the questions to operational topics. Do you have anotherquestion?Adam Michael JonasMorgan Stanley, Research DivisionNo problem. Yes, I do. Can you tell us about the folks who are taking deliveries of Model 3? What are the top cars, car models or brands that they're trading in or switching out of? How many are new to thebrand? Anything you're prepared to share, and then I've got a follow-up. 18Our next question comes from Adam Jonas with Morgan Stanley. First question is on governance. As the company conducts its search for a new Chairman, what are the attributes and experiences of that person that you think would be a best fit or best value for Tesla?",neutral,0.8352741599082947
286,"The top reason to refer a friend to buy a Tesla is it's going to keep your friend safe. In August, the average time in North America to get a car from the factory to the customer was 30 days, which is embarrassingly long. By the end of the quarter, we've reduced it to around 20 days. And our goal in Q4 -- this is a goal, not a promise. But our goal is to getthe average time of a car to a customer under 10 days. This is a giant improvement inthe capital efficiency of the company because we're making on the order of $75 million worth of productsper day -- of cars per day. Every day, it requires $75,000 -- $75million worth of capital. So every 10days, it's $750 million.",positive,0.36864709854125977
287,"Elon R. Musk: We want to get the time for a car going from a factory to a customer under 7 days worldwide. And then the terms that we have from our suppliers are, on average, just over 60 days. Now our parts inventory management, also there's a lot of room for improvement there. We think we can probably cutthat down to a few hundred million dollars or so, Deepak, something like that, maybe $200 million or$300 million of parts at the factory. So effectively, what we're going to do is reverse the working capitalrequirement for the company quite dramatically to the point where the faster we grow, the more capitalwe have. It's night and day.Elon Musk: It's really quite dramatic. So -- yes, I think it sort of profoundly changes the financial effectiveness ofTesla.",neutral,0.5287972092628479
288,"""It will not be a contest. Even if the only thing ... was to shorten the time from factory to the end customer, any given company that did thatwill outcompete all other companies over time,"" he says. ""I mean, it occurred to me that even if ... even if this was the only things that Tesladid different, it would not be different,"" he adds. ""It would just be a different way of doing things,"" says the former Apple executive. ""And I think that's a very good thing,"" adds the current CEO of Apple's iPhone and iPad maker, John MacIntosh. ""Because that's the way the world is now, and that's how it's going to stay.""",positive,0.4544834494590759
289,"Elon R. MuskCo-Founder, Chairman, CEO & Product ArchitectWe are going to find them, absolutely. Deepak AhujaChief Financial OfficerRight. So we'll continue down that path. Toni Sacconaghi, Bernstein, Research Division. The next question is a follow-up on the grossmargin on Model 3 and the $35,000 car. So this quarter, I impute that Model 3 ASPs were maybe $59,000. And that might suggest that gross margins on a $ 35,000 Model 3 might be about 0.1%. That's what I'm trying to figure out, Tony. Tony, that's what we're going to try to work with you on, if you want to talk about it more closely. The last question is on OpEx.",neutral,0.7770928144454956
290,"Elon R. Musk: We need to get to a point where we can sell a $35,000car and where the full accountable COGS of the car is, let's say, on the order of $30,000. That would be -- that's our goal. That's what we're pushing very hard to achieve. And it's just a matter of time. It's -- there's a significant and material COGS reduction that comes. And we are seeing massive reduction in all our manufacturing cost per car. And as volume grows, that also helps us with the fixed cost absorption. So it's the same factors that havehelped us so far, will continue to help us moving forward to get us there.",neutral,0.48342543840408325
291,"The time to get the car from afactory to a customer was 30 days, down to 20 at the end of the quarter. Your goal is under 10 by the endof 4Q. Where do we see that flow through from a COGS perspective? Is that in automotive gross margin?Or is that in services and other at this point?Deepak Ahuja 22Chief Financial OfficerYes. All logistics costs outbound, it's all in COGS for Automotive.Elon R. MuskCo-Founder, Chairman, CEO & Product ArchitectOutbound logistics. Yes, I think we'll see a reduction in inbound logistics as well as outbound logistics, Deepak.James Joseph AlbertineConsumer Edge Research, LLCWanted to -- just a point of clarification. The interest expense of the debt, that's in the interest expense line, okay. It's not inCOGS. Elon, you're looking at it as the cost of doing business, which can be volume. That's why I think for the definition of COGS, it should probably be important to includeanything that's directly driven by volume.",neutral,0.6364663243293762
292,"Elon R. MuskCo-Founder, Chairman, CEO & Product Architect 23. Deepak AhujaChief Financial OfficerI think over time, every quarter, progressively, we will see an improvement in the Service and Otherbusiness as our revenue continues to grow. And it's going to be a function of our fleet size. And age. Essentially, there are a lot of cars under warranty now. No. Exactly, under warranty. But as the warrantyexpires, so there's like non-warranty items. Then we expect service to have positive gross margin. And that also includes our used car sales. And we are at the early stage of our growth here.",positive,0.5069669485092163
293,"Elon R. Musk: We don't expect this to result in -- I mean, the sales tax -- or the tax incentive in the U.S. drops in half inthis quarter. But then we also start shipping to Europe and then start Shipping to Asia. And we certainly donot expect anything that would cause our production to drop below, let's say, a minimum of 5,000 cars aweek. But I want to be clear. It's not like we're holding back this lower-cost version of the carintentionally. We really care about providing the end customer with the mostaffordable car that we can possibly produce, the best viability. And if we could do the smaller pack now,we absolutely would. But it's just going to take us, I don't know, at least 3 months to get the productiongoing.",neutral,0.46339547634124756
294,"Elon R. Musk: We're the most efficient carand the lowest-cost batteries. So we've got the best interms of miles or kilometers per kilowatt hour, and we also have the lowest cost per kiloatt hour. Thismakes it very difficult for other companies to compete with Tesla.Deepak Ahuja: I want to personally thank all the Tesla employees who worked incredibly hard thisquarter and in prior quarters in each and every part of our business. And I also want to thank all our customers and allour investors who believed in us and our product and our vision. All of that leading the world's transition tosustainable energy. Thanks.Martin ViechaSenior Director for Investor Relations.",positive,0.6422498822212219
295,"Elon Musk: Q3 was our best quarter in history. We achieved record production anddeliveries, record revenue, record net income, both GAAP and non-GAAP, and record free cashflow of $1.4 billion. I could not bemore proud to work with such a great group of people. Just really (expletive) performance across --throughout the world. And that was our aspiration. So we presented what the team has been working on for a long time with batteries. Wewanted to step back and really rethink batteries from scratch. First principles thinking, just look at itfrom fundamental physics and say what -- rather than compare to other products in the market, justsay from a physics standpoint, if you -- what's the limit of physics? What's the platonic idea of aperfect cell and how close can we get there?",positive,0.7959550619125366
296,"The Autopilot team, again, just a really all-star team. And I think we've got apretty good approach to it, which will only get better over time. Having on theorder of 1 million cars that are providing feedback and specifically feedback on strange corner casesituations that you just can't even come up with in simulation. It's not like the obvious stuff, obvious stuff you can do in simulation, but weird cornercases, only a reality can give you that. And so we're -- weput it out there last night, and then we'll see how it goes and then probably release it to more peoplethis weekend or early next week. And then just gradually step it up until we have, hopefully, a widerelease by the end of this year.",positive,0.6179879307746887
297,"The car -- the system is designedsuch that even if you have no connectivity whatsoever and you're in a place that you have neverbeen to before and no Tesla has ever been there, the car should still be able to drive, just like aperson. That is the system that we are developing and aiming to release this year.Then in terms of capacity build out, we're making progress on 3 major factories. We're continuingto expand Shanghai significantly, which is going incredibly well. And then we're under construction in Berlin and Texas -- and Austin. So we're also making goodprogress there. Yes. It's overall going well. I should make a point that for Berlin and Austin,we do expect to start delivering cars from those factories next year. And that is a veryfast period of time, especially for new technology. So yes, I'd say 12 to 24 months even. But because of the exponentialnature of the spool up of a manufacturing plant, especially one with new technology, it will start offvery slow at first and then become very -- upward, will become very large.",positive,0.7393462657928467
298,"Elon Musk: What we've achieved would not be possible without theincredible hard work of tens of thousands of Tesla employees and all people at our suppliers aswell. I'd like to thank our suppliers. We continue to grow as fast as we can while focusing on costcontrol and improving quality. And ultimately, the best company will be that which makes greatproducts at an affordable price. That's our goal. I think I've never felt more optimistic about thefuture of Tesla than I do today. This is -- I think there's a lot more good stuff to come. With that, we can move to questions.Martin Viecha - Tesla, Inc. - Senior Director for IRThank you, Elon. Zachary Kirkhorn, our CFO, has some opening remarks as well.",positive,0.7485510110855103
299,"On cash flows, our cash balance increased to $14.5 billion, which includes free cash flows of $1.4billion, our highest yet. Our operating cash flows were $2.4 billion, including a $600 million benefitfrom working capital as we've made progress on days of receivables and inventory. We are alsoseeing financial benefits from improved vehicle reliability across the feet -- across the fleet.Looking forward, we remain focused on strengthening the core fundamentals of the business. Weare increasing production to meet demand, reducing costs, including localization, driving higherefficiency across the business and tightening our cash conversion cycle. We're also aiming to achieve our original 2020guidance of 500,000 deliveries despite the operational interruptions earlier in the year. In the Energy business, we achieved record storage deployments, aided bythe positive reception of the Megapack and Powerwall products as production and deployments grow. Additionally, our solar deployments doubled, and we're continuing to make progress on thatfront.",positive,0.7278960943222046
300,"Q3 was a strong quarter for the Energy business, and we're poised for continued strong growth in Energystorage and solar. Megapack is going to be a large growth segment for the business. We're just nowcapturing the full power of customer-sited solar plus storage as customers in some jurisdictions areproviding services back to the grid when they don't need to consume energy or have backup power. This has massive potential to reduce system cost and make the grid more efficient globally. We continue to ramp the product to match unprecedenteddemand across the globe through 2023 and beyond. Our order book is rapidly filling up through2023 in a multiple gigawatt-hour scale.",positive,0.688345193862915
301,"Solar Roof is especially exciting as we've gained significant experience over the last year in theinstallation process, which is a key enabler to scale the business. We've recently demonstrated ourability to complete Solar Roof installation in just 1 day. We're using the samemethodology across the entire Energy business, including service, to capitalize on the technologybackbone of the company. We believe the Energy segment is poised for a strong growth as we continue to focus onincreasing scale while reducing cost to maximize profitability. I want to thank the team again fortheir hard work, and I look forward to another strong quarter ahead of us. Back to the page you came from. Back into the page we came from, back to thepage you came back from,back to the Page 1 page.",positive,0.8803746700286865
302,"The first question from retail shareholders is, is Tesla planning to start 4680 cell production at Giga Berlin at the sametime as vehicle production? The second question is, would FSD be able to be transferredto our next vehicle or pay a transfer fee? And the fourth question is what are the remaining constraints to be solved for Solar Roofinstallations to ramp significantly. Martin Viecha - Tesla, Inc. - Senior Director for IRThank you very much. And let's go to the next question, which is question #2 from retail shareholder. The biggest constraintright now in Solar Roof ramp is getting enough installers on board and trained and experienced. We've made a lot of progress on this in Q3, and we're continuing to hire. The next question comes from Carl Peterson, Director of Engineering. The question is: Does Tesla's tabless cell design allow for significantly higher peak charging rates?",neutral,0.7567582130432129
303,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. The next opportunity isimproving the material flow on the job site. We've had great response from third-party roofing contractors as they'reramping up installations for Solar Roof on their customer homes. And the last question from retail shareholders is, you recently referred to Tesla as aconglomerate of start-ups. Other than manufacturing electric cars, what do you suppose will be themost valuable business units within Tesla over the next 5 to 7 years? Could you envision any ofthem ever spinning out from Tesla? Tesla is probably -- there's in excess of a dozen start-up effectively in Tesla. Every major product line is a start- up. Every new -- big new plant is astart-up.",neutral,0.36390233039855957
304,"The insurance product could very well be, I don't know,30%, 40% of the value of the car business, frankly. So, so far, we have not -- we've maybe been a bit slow with some of the start-ups, but I dont think we've had any of them fail. No plans to spinanything out. That just sounds like added complexity. We're going to focus on enabling the robotaxi system. So you can just basically -- that's just really quite a small subset of the overall robocar thing, where you can have the car be autonomous for you. And obviously, somebody doesnot have to choose our insurance. But I think a lot of people will. It's going to cost less and bebetter, so why wouldn't you?",negative,0.47786757349967957
305,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes, absolutely. I think like the heat -- for heat pump in the car, being able to use the batteries bothas a thermal and an electric energy reservoir is very significant. Same thing could be applied to ahome with the water heater, so -- and the back of pack itself, of course. So I think there's potentialfor an integrated home system that kind of does power generation/storage, heating/cooling, airfiltration, water purification in a really tight package. We don't actually have like a prototype oranything, but I think conceptually, that is something that would be probably good to have. And the second question from institutionals is, residential energy use accounts forroughly the same magnitude of carbon emissions as road transport. Today's boilers and aircon unitsare profoundly unsexy",neutral,0.42288127541542053
306,"Elon Musk - Co-Founder, CEO & DirectorWell, we want to make our cars more affordable, and it's really important to separate outaffordability from value for money. And in terms of margins, all of these margins are going to look prettycomically small when you factor in autonomy.Zachary J. Kirkhorn - Tesla, Inc. - CFOYes. Without a doubt, I mean, we're moving forward to push as muchvolume as we reasonably can. So Elon talked to earlier kind of how the S-curve and the time line ofincremental factories looks like. And so we'reMoving full speed ahead with as much volume as wecan reasonably move forward with. And that's the formula to sell the volume. That's what we're focusedon. Martin Viecha - Tesla - Senior Director for IRThank you very much.",neutral,0.5504744648933411
307,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. At what point do you expect tohave enough internal or external battery capacity to start ramping up stationary storage deploymentsagain? The fourth question from institutionals is, manufacturing is hard. Delays happen. Whatcontingencies do you have in place to ensure that bottlenecks that you might encounter whilerenting internal cell production will not preclude you from your ability to hit your Model Yproduction volume targets in Berlin and Texas? And now we can go to questions from analysts online. Sherry, do you want to take the first question? You can go ahead and ask it, Elon, if you want. Elon Musk: Yes.",negative,0.670291006565094
308,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. Our first question will come from Rod Lache with Wolfe Research.Rod Avraham Lache - Wolfe Research, LLC - MD & Senior AnalystJust wanted to ask about the targets from your Battery Day. Looked like you could be approachingsomething like 20 million vehicles by 2030 if you hit those goals. Could you maybe share with us alittle bit more of a midterm target, like where would you be by 2025? And maybe give us a little bitmore insight into the investment required to get there, just to put that extra $2 billion to $2.5 billionper year into context. Elon Musk: The tricky thing with trying to predict things midway through an exponential isthat if things are doubling every year or even just growing 50%, then if you shift 1 -- plus/minus 1year, it has a huge effect on the number.",neutral,0.6098793148994446
309,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. The cell production system is fairly agnostic on anode, cathode,electrolyte, separator, that kind of thing. So -- and we could, for example, make ion phosphate or nickelmanganese or something like that. So I wouldn't say too much more aboutit. The lithium, like a pure lithium anode is maybe not -- it's not as great as it may sound. Yes.Andrew D. Baglino -Tesla, Jr. - SVP of Powertrain & Energy EngineeringYes.",negative,0.7798111438751221
310,"Elon Musk: Tesla is absolutely vertically integrated compared to other auto companies orbasically most any company. We have a massive amount of internal manufacturing technology thatwe built ourselves. In fact, we design it -- so like, what are thethings we want to make, design a machine that will make that thing, then we make the machine. This is what -- this makes it quite difficult to copy Tesla, which we're not actually all that opposedto people copying us, but it's quite difficult because you can't do catalog engineering. You can't just pick up the supplier catalog, I'll get one of those machines, one of that machine, bingo, I'm nowTesla. It gets -- no, no, we don't want to get carried away here. But -- and quitefrankly, we would like to outsource less. That would be great.",negative,0.44737401604652405
311,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. We're trying to spend money at the fastest rate that wecan possibly spend it and not waste it. We willcertainly waste some of it, but trying to waste, not to waste too much of it,. this is very difficult. Butotherwise, we just try to spendMoney as quickly as possible in a way that is sensible and yieldsmore value than it costs. It's pretty lowcapital but has very high return. I don't know. But I just know like, hey, if we're trying. to make progress andnobody's got the machines that we need, we've got to make it, so we do. But other than that, we're like really just trying to not waste toomuch of it.",neutral,0.4467737674713135
312,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorI mean totally free, well, I think probably -- I think even if it was free, we wouldn't put it on. Amazon appears to be investing and building an autonomous or electrictransport network of some ilk through some organic investments, but also Zoox, Aurora, Rivian, etcetera. I mean I don't know how much he cares about this, but I guess, he sure is investing a lot of money init. If you care about autonomy, you need to focus onvision because the entire road system is based on passive optical. So you have to solve passiveoptical for -- to have a self-driving system that is a generalized solution. And once you solvepassive optical, you've solvedSelf-driving, so why bother with anything else?",neutral,0.45773443579673767
313,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorSure. I was in the studio actually on -- last Friday with Franz and the team just going over just sortof some improvements to the Cybertruck. I think it's going to be better than what we showed. And yes, it'scool. Like it's Going to be made in Austin. So it's kind of dependent on completing that factory. Andthere are obviously new technologies with the high hardness kind of armored exoskeleton. This is -- it's never been done before, so there'll probably be some challenges along the way. Andobviously, something that's extremely high hardness and difficult to scratch or dent is also difficultto form. That's why it's so cleaner. Although it alsolooks good, I think, from a cleaner standpoint.Yes. If all goes well, we'll be able to do some Cybert Truck deliveries towards the end of next year,yes.",neutral,0.37327513098716736
314,"Zachary J. Kirkhorn - Tesla, Inc. - CFOYes, we'll provide guidance on 2021 after next earnings call. Yes. You're not far off.Elon R. Musk -- Co-Founder, CEO & DirectorYes -- go ahead, Zach. Zachary, you're going to increase capacity in Shanghai, open Berlin. You say today you wouldopen Austin as well. So you're probably going to end the year above 1 million units. And so am Iright thinking next year we should expect to deliver like somewhere like between 840,000 and 1million cars during the year? Yes. I mean it's in that vicinity. We'll...ElonR. Musk - Tesla - Co-founder, CEO and DirectorYes, go ahead. Zach, you are not far away. Yes, I'm going to ask you to go ahead and answer that.",neutral,0.5714011788368225
315,"Zachary J. Kirkhorn - Tesla, Inc. - CFOSure. On your question about FSD, there was a small amount of that deferred revenue release. It'snot particularly material in the $10 million range for the quarter. With respect to product margins,what we're seeing across the board is just continued reduction in cost, really across every product.Shanghai continues to make good progress there. Model Y cost is also coming down quite quicklyas we ramp that. But we've guided in the past that Model Y costs should be roughly equivalent to theModel 3 built in Fremont costs. But it's not quite there, and it's also a bit of a moving target. And then just as a follow-up, I wanted to ask about your strategy in Europe. And how flexible are you going to be on pricing to generate incremental regcredit.",neutral,0.49251025915145874
316,"I mean, we've been in a position forsome time now where we are prioritizing where in the world we send our production. And there'sdifferent factors to that depending upon when different product changes are made, what the logisticsrouting looks like, different things going on in different markets. I mean what we're trying to do as fast as we possibly can is get production uphigher so that we're not in aposition of needing to prioritize again. There are -- yes, I think that getsat the sentiment of your question. But we are in a. position where weneed to prioritize, and we're doing it as quickly as we can to getproduction up higher so we don't have to do it again. But there are a number of factors that go into that, as well.",neutral,0.6330020427703857
317,"Elon R. Musk - Tesla, Inc. - Co-Founder, CEO & DirectorYes. Just a note on the sort of Semi. The Semi does consume a lot of cells. So it's, call it, 4 to 6xmore than a passenger vehicle. Vehicle, 5, 5x-ish. So if we are cell-constrained, it is -- it kind of --it's difficult to ramp up the Semi. So we need to solve the cell constraintbefore ramping Semi to significant volume. That's the only real constraint on Semi's progress. And just we found over and over again, we just kept running into cell production limitations. And thenwe're just taking things out of one pocket and putting them in another.",negative,0.47008413076400757
